63;JUNIO 2024;EB 42-0046;MOTONIVELADORA;EBC;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;9/1/2023;55;53.2042;0;0;0;0;0
64;JULIO 2024;EB 42-0046;MOTONIVELADORA;EBC;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;9/1/2023;55;53.2042;0;0;0;0;0
65;AGOSTO 2024;EB 42-0046;MOTONIVELADORA;EBC;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;9/1/2023;55;53.2042;0;0;0;0;0
66;SEPTIEMBRE 2024;EB 42-0046;MOTONIVELADORA;EBC;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;9/1/2023;55;53.2042;0;0;0;0;0
67;OCTUBRE 2024;EB 42-0046;MOTONIVELADORA;EBC;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;9/1/2023;55;53.2042;0;0;0;0;0
68;NOVIEMBRE 2024;EB 42-0046;MOTONIVELADORA;EBC;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;9/1/2023;55;53.2042;0;0;0;0;0
69;DICIEMBRE 2024;EB 42-0046;MOTONIVELADORA;EBC;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;9/1/2023;55;53.2042;0;0;0;0;0
70;ENERO 2025;EB 42-0046;MOTONIVELADORA;EBC;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;9/1/2023;55;53.2042;0;0;0;0;0
71;ENERO 2024;EB 41-0053;TRACTOR;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;CATERPILLAR;OPERABLE;11/8/2023;55;57.4078;348,000.00;0;0;0;0
72;FEBRERO 2024;EB 41-0053;TRACTOR;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;CATERPILLAR;OPERABLE;11/8/2023;55;57.4078;348,000.00;0;0;0;0
73;MARZO 2024;EB 41-0053;TRACTOR;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;CATERPILLAR;OPERABLE;11/8/2023;55;57.4078;348,000.00;0;0;0;0
74;ABRIL 2024;EB 41-0053;TRACTOR;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;CATERPILLAR;OPERABLE;11/8/2023;55;57.4078;348,000.00;0;0;0;0
75;MAYO 2024;EB 41-0053;TRACTOR;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;CATERPILLAR;OPERABLE;11/8/2023;55;57.4078;348,000.00;0;0;0;0
76;JUNIO 2024;EB 41-0053;TRACTOR;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;CATERPILLAR;OPERABLE;11/8/2023;55;57.4078;348,000.00;0;0;0;0
77;JULIO 2024;EB 41-0053;TRACTOR;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;CATERPILLAR;OPERABLE;11/8/2023;55;57.4078;348,000.00;0;0;0;0
78;AGOSTO 2024;EB 41-0053;TRACTOR;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;CATERPILLAR;OPERABLE;11/8/2023;55;57.4078;348,000.00;0;0;0;0
79;SEPTIEMBRE 2024;EB 41-0053;TRACTOR;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;CATERPILLAR;OPERABLE;11/8/2023;55;57.4078;348,000.00;0;0;0;0
80;OCTUBRE 2024;EB 41-0053;TRACTOR;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;CATERPILLAR;OPERABLE;11/8/2023;55;57.4078;348,000.00;0;0;0;0
81;NOVIEMBRE 2024;EB 41-0053;TRACTOR;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;CATERPILLAR;OPERABLE;11/8/2023;55;57.4078;348,000.00;0;0;0;0
82;DICIEMBRE 2024;EB 41-0053;TRACTOR;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;CATERPILLAR;MANTTO CORRECTIVO;11/8/2023;55;57.4078;348,000.00;0;0;0;0
83;ENERO 2025;EB 41-0053;TRACTOR;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;CATERPILLAR;MANTTO CORRECTIVO;11/8/2023;55;57.4078;348,000.00;0;0;0;0
84;ENERO 2024;EB 41-0047;TRACTOR;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;CATERPILLAR;OPERABLE;21/4/2023;55;61.0078;348,000.00;348,000.00;0;0;0
85;FEBRERO 2024;EB 41-0047;TRACTOR;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;CATERPILLAR;OPERABLE;21/4/2023;55;61.0078;348,000.00;348,000.00;0;0;0
86;MARZO 2024;EB 41-0047;TRACTOR;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;CATERPILLAR;OPERABLE;21/4/2023;55;61.0078;348,000.00;348,000.00;0;0;0
87;ABRIL 2024;EB 41-0047;TRACTOR;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;CATERPILLAR;OPERABLE;21/4/2023;55;61.0078;348,000.00;348,000.00;0;0;0
88;MAYO 2024;EB 41-0047;TRACTOR;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;CATERPILLAR;OPERABLE;21/4/2023;55;61.0078;348,000.00;348,000.00;0;0;0
89;JUNIO 2024;EB 41-0047;TRACTOR;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;CATERPILLAR;OPERABLE;21/4/2023;55;61.0078;348,000.00;348,000.00;0;0;0
90;JULIO 2024;EB 41-0047;TRACTOR;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;CATERPILLAR;OPERABLE;21/4/2023;55;61.0078;348,000.00;348,000.00;0;0;0
